PHI	log10.PHI	Std.Error	log10.Std.Error	0.025	0.975	log10.0.025	log10.0.975
0.868168533	-0.064398445	9.65E-06	5.34E-06	0.685892335	1.045430075	-0.163744052	0.019294989
0.891146481	-0.052251045	8.82E-06	4.43E-06	0.715096023	1.064038199	-0.145635637	0.026957219
0.481532216	-0.326099694	8.92E-06	9.22E-06	0.29202601	0.646650194	-0.534578522	-0.189330588
0.554291248	-0.264117062	9.63E-06	8.83E-06	0.35172306	0.730788171	-0.453799318	-0.136208491
2.542405605	0.403036833	2.84E-05	4.19E-06	2.214028307	3.215840391	0.345183169	0.507294253
1.502982378	0.17575255	1.13E-05	3.24E-06	1.332598058	1.768953323	0.124699176	0.247716374
1.445108533	0.15866439	1.12E-05	3.25E-06	1.270131924	1.692091856	0.103848827	0.228423913
0.599283159	-0.229825243	1.02E-05	8.60E-06	0.393725963	0.787706512	-0.404805946	-0.103635565
0.647718191	-0.198153019	1.30E-05	9.40E-06	0.391082237	0.905053819	-0.407731966	-0.043325595
0.429599166	-0.380000025	9.67E-06	1.14E-05	0.230375146	0.614450346	-0.637564488	-0.211513207
1.015996218	0.003808903	1.15E-05	5.43E-06	0.799212596	1.236361874	-0.097337684	0.092145603
0.872326732	-0.065666348	1.44E-05	7.61E-06	0.590400145	1.159436823	-0.228853645	0.064247088
0.884626865	-0.061998297	1.72E-05	8.93E-06	0.556254644	1.227463414	-0.254726482	0.089008549
1.029287457	0.008416743	1.39E-05	6.07E-06	0.76238466	1.307433356	-0.117825851	0.116419559
1.346602201	0.126363605	1.54E-05	5.03E-06	1.068633739	1.659021341	0.028828881	0.219851973
0.918244243	-0.046674341	1.85E-05	9.47E-06	0.557437128	1.285000449	-0.253804132	0.108903279
0.977289855	-0.018949287	1.94E-05	9.02E-06	0.613246777	1.360015427	-0.21236473	0.133543834
0.778912604	-0.116550401	1.44E-05	8.60E-06	0.497203737	1.057719833	-0.303465616	0.024370642
0.925261438	-0.039327834	1.46E-05	7.07E-06	0.645867916	1.21729814	-0.189856296	0.085396941
1.231154561	0.086689286	1.58E-05	5.65E-06	0.929268166	1.556409483	-0.03185894	0.192123868
0.769882619	-0.127558857	1.88E-05	1.14E-05	0.41861468	1.150456233	-0.378185581	0.060870092
1.624997139	0.208553448	1.69E-05	4.48E-06	1.345328182	2.004711779	0.128828236	0.302051906
2.402660131	0.377723962	3.08E-05	4.90E-06	1.986683921	3.087094144	0.298128776	0.489549868
1.198542118	0.077048309	1.02E-05	3.78E-06	1.015375856	1.405236524	0.006626828	0.147749429
1.152047992	0.059413869	1.03E-05	4.58E-06	0.97183648	1.346693617	-0.012406803	0.129268802
0.975082099	-0.013152437	8.98E-06	4.68E-06	0.813562155	1.13990319	-0.089609262	0.056867969
2.271998644	0.354623884	2.26E-05	3.78E-06	2.007514036	2.834940159	0.30265859	0.452543893
2.296850681	0.359400034	2.24E-05	3.73E-06	2.037015438	2.860709512	0.30899432	0.456473748
2.192404985	0.338855624	2.53E-05	3.94E-06	1.971705066	2.724664011	0.294841952	0.43531295
1.203099847	0.079273425	8.16E-06	3.04E-06	1.058779068	1.369275451	0.024805342	0.136490822
1.633594751	0.211292699	1.53E-05	4.02E-06	1.388918779	1.965563073	0.14267685	0.293486917
1.606923103	0.204199538	1.49E-05	3.94E-06	1.366702841	1.929632168	0.135674097	0.28547453
1.146041155	0.056540918	1.08E-05	5.53E-06	0.962923276	1.348573932	-0.016408316	0.12987476
1.155587316	0.060734294	1.03E-05	4.62E-06	0.982129112	1.354368424	-0.007831419	0.131736809
1.333920479	0.123258352	1.16E-05	4.30E-06	1.135241635	1.565663788	0.05508831	0.194698507
1.472237945	0.162605181	2.37E-05	6.81E-06	1.064357783	1.94846455	0.027087637	0.289692501
1.448434234	0.155858383	2.24E-05	6.60E-06	1.055167678	1.891551874	0.023321479	0.276818255
1.166696429	0.062608741	1.64E-05	6.20E-06	0.857629927	1.498652257	-0.066700137	0.175700865
1.039619803	0.014810839	1.01E-05	4.26E-06	0.851863404	1.2460795	-0.069630048	0.095545751
1.098054886	0.038259357	1.13E-05	4.59E-06	0.889928895	1.324352329	-0.050644692	0.122003539
0.727458835	-0.143956348	1.10E-05	7.51E-06	0.508103381	0.93421602	-0.29404799	-0.029552704
1.431434274	0.154187322	1.25E-05	3.68E-06	1.217898933	1.701209446	0.085611248	0.230757769
1.457170725	0.161811545	1.28E-05	3.91E-06	1.248123848	1.725177816	0.096257681	0.236833865
1.471538186	0.166087478	1.33E-05	3.79E-06	1.247850728	1.753766682	0.096162636	0.243971798
1.590514898	0.199924156	1.40E-05	3.73E-06	1.369569191	1.897179413	0.136583978	0.2781084
1.391392827	0.139192849	1.94E-05	6.12E-06	1.036969635	1.788782716	0.015766037	0.25255759
1.555045247	0.186757952	2.36E-05	6.60E-06	1.122286228	2.04114456	0.050103633	0.309873764
0.827794254	-0.086717851	1.12E-05	6.76E-06	0.616280938	1.038220476	-0.210221269	0.016289571
0.889645219	-0.054544367	1.09E-05	6.04E-06	0.681539957	1.091390954	-0.166508677	0.03798035
0.715806842	-0.149361238	8.97E-06	6.56E-06	0.540383992	0.876150873	-0.267297525	-0.057421102
1.832951784	0.257508725	3.23E-05	6.81E-06	1.354545585	2.443080783	0.131793619	0.387937817
0.959725857	-0.020978494	1.11E-05	5.37E-06	0.746114666	1.17193503	-0.127194437	0.068903535
1.007855177	-0.044419736	5.79E-05	1.99E-05	0.371489649	2.197913069	-0.430053285	0.342010478
0.576215506	-0.251756847	1.29E-05	1.10E-05	0.330896881	0.836093394	-0.480307338	-0.077745211
0.911473155	-0.048182573	1.66E-05	8.63E-06	0.59435469	1.236786042	-0.225954306	0.092294574
0.612532496	-0.218554959	9.09E-06	7.50E-06	0.423071129	0.777248909	-0.37358662	-0.10943988
2.663752794	0.423211724	2.94E-05	4.32E-06	2.2700237	3.40039886	0.356030391	0.531529761
0.719418764	-0.147230163	9.20E-06	6.44E-06	0.537737251	0.885964917	-0.269429882	-0.052583476
0.795863986	-0.101970688	8.70E-06	5.09E-06	0.623904873	0.958104166	-0.204881643	-0.018587272
0.795606315	-0.101994	8.68E-06	4.90E-06	0.623430712	0.960734832	-0.205211811	-0.017396473
0.602064073	-0.22610347	9.06E-06	7.49E-06	0.42100751	0.768485202	-0.375710166	-0.114364494
0.841931224	-0.077533938	9.32E-06	5.03E-06	0.658293268	1.020127379	-0.181580588	0.008654403
0.9266541	-0.035037354	8.65E-06	4.17E-06	0.759637251	1.095955991	-0.119393747	0.039793115
0.705558479	-0.156379268	9.37E-06	7.24E-06	0.521995396	0.874751578	-0.282333405	-0.058115268
0.777101874	-0.11267601	8.97E-06	5.39E-06	0.601854378	0.945676521	-0.220508591	-0.024257394
1.47088325	0.162683144	2.26E-05	6.50E-06	1.073426957	1.913223134	0.030772498	0.281765615
1.020902634	0.001758515	1.82E-05	8.08E-06	0.674004322	1.380710172	-0.171337325	0.14010252
2.281774044	0.350851893	4.48E-05	7.90E-06	1.583726175	3.199612641	0.199680094	0.505097398
2.429245234	0.378767729	4.57E-05	7.48E-06	1.712643647	3.351755651	0.233667007	0.525272346
0.514497042	-0.305722594	1.41E-05	1.26E-05	0.268004165	0.804544689	-0.571858457	-0.094449828
0.47458744	-0.334978193	9.85E-06	1.07E-05	0.273598132	0.660378361	-0.562886879	-0.180207182
0.467544675	-0.341084838	9.66E-06	1.04E-05	0.271794061	0.650765072	-0.565760073	-0.186575779
0.465682715	-0.342975646	9.85E-06	1.03E-05	0.267101542	0.655596829	-0.573323614	-0.183363158
0.451565921	-0.356234998	9.34E-06	1.04E-05	0.25883029	0.627195152	-0.586984926	-0.20259731
0.63956356	-0.20168303	1.07E-05	8.90E-06	0.424947391	0.836369606	-0.371664856	-0.077601759
0.661858797	-0.185392499	1.05E-05	7.66E-06	0.455494145	0.857933057	-0.34151791	-0.066546598
1.171350241	0.061957479	2.07E-05	7.68E-06	0.793224904	1.576725455	-0.100603668	0.197756079
0.981686831	-0.009013847	6.48E-06	2.98E-06	0.85938658	1.108284753	-0.065811433	0.044651358
0.982823253	-0.008498652	6.52E-06	2.93E-06	0.861191378	1.114444852	-0.064900327	0.047058582
0.627501786	-0.209833667	1.04E-05	8.78E-06	0.416189963	0.820274655	-0.380708405	-0.086040722
0.746350169	-0.13190423	1.05E-05	6.78E-06	0.542344342	0.94507517	-0.265724895	-0.024533647
0.709071994	-0.154601946	1.05E-05	7.03E-06	0.49714452	0.906705618	-0.303517343	-0.042533696
0.500544786	-0.310671628	9.65E-06	1.04E-05	0.301678378	0.678990185	-0.520455822	-0.168136503
0.601925611	-0.227352351	1.02E-05	8.00E-06	0.396048799	0.796778288	-0.402251461	-0.098662511
0.502721071	-0.307624906	9.65E-06	9.19E-06	0.305335832	0.687786828	-0.515222238	-0.162546149
1.314809322	0.116533242	1.34E-05	4.58E-06	1.071855595	1.58503088	0.030136279	0.200037728
0.490213573	-0.319586813	9.70E-06	9.90E-06	0.291099078	0.673051066	-0.535959177	-0.171951983
1.179517031	0.070232235	8.67E-06	3.96E-06	1.031418998	1.345658553	0.013435126	0.128934867
0.512354255	-0.300733417	1.04E-05	1.00E-05	0.300080799	0.713057339	-0.5227618	-0.146875546
0.427293509	-0.382617474	9.65E-06	1.17E-05	0.233959427	0.616774379	-0.630859452	-0.209873696
0.982313275	-0.009539539	8.81E-06	3.98E-06	0.813109467	1.153939396	-0.089850985	0.062183001
0.985914469	-0.007913758	8.79E-06	3.93E-06	0.815498705	1.15888833	-0.088576725	0.06404159
0.589536488	-0.237592384	1.06E-05	8.90E-06	0.375094403	0.790884632	-0.425859419	-0.101886863
0.558667183	-0.262342453	1.06E-05	9.85E-06	0.345508061	0.757481522	-0.461541877	-0.120628058
0.563171268	-0.258435458	1.06E-05	9.46E-06	0.345856937	0.765225783	-0.461103519	-0.116210422
0.996021986	-0.003046956	7.64E-06	3.42E-06	0.849995473	1.144365254	-0.070583388	0.058564662
0.591409981	-0.233657613	8.36E-06	7.65E-06	0.413519596	0.734701457	-0.383504043	-0.133889099
0.601168871	-0.226325125	8.90E-06	7.06E-06	0.41198143	0.764186802	-0.385122361	-0.116800471
0.649559677	-0.193320364	9.98E-06	7.60E-06	0.446855082	0.8296221	-0.3498333	-0.08111969
0.994458199	-0.047321502	4.74E-05	1.99E-05	0.367249379	2.176713779	-0.435038935	0.337801238
0.620651186	-0.213470489	9.77E-06	7.89E-06	0.417671518	0.800921148	-0.379165191	-0.096410239
1.280998468	0.105820961	1.13E-05	3.92E-06	1.079922422	1.516537475	0.033392558	0.180853146
1.255599856	0.096876033	1.14E-05	4.32E-06	1.054417627	1.481450434	0.023012647	0.170687125
0.939981341	-0.028417377	7.79E-06	3.69E-06	0.790152207	1.091706932	-0.102289243	0.038106067
1.761387706	0.243399635	1.96E-05	4.53E-06	1.449807029	2.176532761	0.161310201	0.337765171
0.604296684	-0.230190158	1.32E-05	1.03E-05	0.350346226	0.870473665	-0.455502771	-0.060244364
1.226099968	0.08471401	1.62E-05	5.78E-06	0.924808142	1.552638346	-0.033948357	0.191070303
1.378942728	0.136296585	1.71E-05	5.30E-06	1.071561598	1.73405548	0.030017141	0.239062986
1.004924893	-0.002928721	1.50E-05	6.77E-06	0.717754772	1.301197773	-0.144023912	0.114343305
0.819199443	-0.095236406	1.58E-05	8.87E-06	0.514231619	1.129310294	-0.288841223	0.052813286
1.005492687	-0.000690319	1.07E-05	5.69E-06	0.805375818	1.204508925	-0.094001418	0.080810022
1.264883161	0.074555859	4.57E-05	1.57E-05	0.561084753	2.262747351	-0.250971843	0.354636054
1.235327482	0.088982046	1.35E-05	5.14E-06	0.991937633	1.497982404	-0.003515635	0.175506708
0.658346951	-0.190443173	1.24E-05	9.32E-06	0.413990775	0.898722424	-0.383009339	-0.046374425
0.63537091	-0.203263447	1.03E-05	7.66E-06	0.425586896	0.832004195	-0.371011756	-0.079874488
0.774160385	-0.113647513	7.59E-06	4.93E-06	0.626102982	0.907853535	-0.203354229	-0.041984212
0.780293941	-0.110078201	7.43E-06	4.82E-06	0.637063863	0.911663931	-0.19581703	-0.040165229
0.797062218	-0.102166325	7.83E-06	7.23E-06	0.656882107	0.922879017	-0.182512569	-0.034855228
0.801076353	-0.099740945	7.87E-06	6.56E-06	0.664546449	0.929161501	-0.177474658	-0.031908793
1.078800797	0.028003678	1.62E-05	6.59E-06	0.77532829	1.410784586	-0.11051437	0.149460692
1.078052044	0.026848933	1.75E-05	7.14E-06	0.753473939	1.432795782	-0.122931765	0.156184283
0.91406095	-0.047511376	1.77E-05	8.74E-06	0.579973008	1.269143126	-0.236592219	0.103510601
0.728091478	-0.14025487	7.37E-06	4.76E-06	0.581652756	0.861295724	-0.23533621	-0.064847709
0.771894932	-0.114278235	6.99E-06	4.03E-06	0.63567071	0.905420865	-0.1967678	-0.043149502
0.867149711	-0.065807156	1.14E-05	5.89E-06	0.641204684	1.094236659	-0.193003313	0.039111243
0.695085943	-0.166168362	1.26E-05	8.95E-06	0.446929826	0.935390631	-0.34976068	-0.029006986
0.695510805	-0.166913152	1.35E-05	9.35E-06	0.426712281	0.951193591	-0.369864858	-0.021731085
0.507142603	-0.304043829	9.71E-06	9.40E-06	0.307306109	0.690027253	-0.512428848	-0.161133762
0.724657416	-0.147020191	1.22E-05	8.44E-06	0.486311216	0.955340247	-0.313085726	-0.019841926
0.617302716	-0.217364475	1.07E-05	8.97E-06	0.403474414	0.817709688	-0.394184001	-0.087400859
0.770065844	-0.117943153	1.05E-05	6.48E-06	0.565632222	0.964224847	-0.24746586	-0.015821685
0.578774691	-0.24545601	1.04E-05	8.72E-06	0.362679084	0.77234094	-0.44047749	-0.112190959
0.742303312	-0.133455977	9.53E-06	6.19E-06	0.558146529	0.919621023	-0.253251772	-0.036391112
1.134204865	0.052336749	1.16E-05	4.60E-06	0.919238855	1.362741199	-0.036571627	0.134413386
0.687389016	-0.167817265	9.60E-06	7.04E-06	0.496256235	0.860114402	-0.304294026	-0.065443783
0.880044639	-0.057317387	7.68E-06	4.12E-06	0.73882032	1.02192564	-0.131461168	0.009419294
0.681211293	-0.173963666	1.15E-05	8.43E-06	0.448693662	0.897915793	-0.348050065	-0.04676439
1.042415023	0.007570775	2.23E-05	9.76E-06	0.63092497	1.491767216	-0.200022289	0.173701035
0.734380722	-0.136550233	7.35E-06	4.86E-06	0.591541186	0.868234868	-0.228015012	-0.061362777
0.619464695	-0.213378325	8.11E-06	7.99E-06	0.454946503	0.756566977	-0.34203967	-0.121152624
0.724486589	-0.146003529	1.10E-05	7.83E-06	0.510709165	0.926979257	-0.291826349	-0.032929994
0.474970907	-0.335858136	1.09E-05	1.08E-05	0.265354872	0.693006171	-0.576172972	-0.159262898
0.58955884	-0.245998412	1.57E-05	1.24E-05	0.305833239	0.918308484	-0.514515322	-0.037011406
0.527265847	-0.287658721	1.02E-05	9.90E-06	0.323677174	0.716905654	-0.489887926	-0.144538003
0.494678944	-0.316278726	1.01E-05	1.02E-05	0.291109109	0.685521328	-0.535944241	-0.16397903
0.496687561	-0.314883649	1.02E-05	1.05E-05	0.291823693	0.694189465	-0.534879452	-0.158521986
2.033656597	0.305362791	2.84E-05	4.67E-06	1.736224783	2.530584335	0.239605951	0.403220804
2.061843634	0.311317682	2.90E-05	4.69E-06	1.759907584	2.587259891	0.245489845	0.412840019
2.110637903	0.321673214	2.87E-05	4.52E-06	1.828658864	2.626536465	0.262132695	0.419383402
0.488977641	-0.320627213	9.59E-06	9.90E-06	0.292219618	0.666309886	-0.53429065	-0.176323745
0.893135726	-0.052303068	1.08E-05	5.32E-06	0.687210158	1.104782069	-0.162910436	0.043276616
0.776813209	-0.115037039	1.17E-05	7.05E-06	0.548647463	1.002730044	-0.260706625	0.001184026
0.570122957	-0.250159681	8.97E-06	7.64E-06	0.380768431	0.734965872	-0.419339066	-0.133732828
0.599539876	-0.228668287	9.70E-06	7.89E-06	0.401593468	0.781021681	-0.396213371	-0.107336915
1.83943069	0.262339026	1.74E-05	5.07E-06	1.586902466	2.23146834	0.200550234	0.348590717
2.259545803	0.351261109	3.10E-05	4.52E-06	1.97167095	2.824405533	0.294834438	0.450927003
1.215012789	0.081997924	1.32E-05	4.78E-06	0.970319693	1.478210053	-0.013085155	0.169736123
0.868076086	-0.062758811	6.40E-06	3.52E-06	0.747315911	0.985213268	-0.126495778	-0.006469749
1.488380671	0.170384854	1.57E-05	4.47E-06	1.215973648	1.814073726	0.084924163	0.25865493
0.839295506	-0.078807272	9.12E-06	4.97E-06	0.663225873	1.013504622	-0.178338543	0.005825733
0.73057586	-0.140155002	9.28E-06	5.95E-06	0.544800984	0.905317004	-0.263762119	-0.043199324
0.62754035	-0.208730757	1.01E-05	7.81E-06	0.42257374	0.814617691	-0.374097532	-0.089046163
1.431410193	0.148626506	2.57E-05	7.95E-06	0.95597166	1.947460041	-0.019554985	0.289468554
0.812176585	-0.093411379	9.21E-06	5.33E-06	0.632107159	0.984023416	-0.199209291	-0.00699457
0.994089425	-0.047770821	4.81E-05	1.98E-05	0.357836071	2.15473694	-0.446315918	0.333394252
1.004059911	-0.043967038	4.81E-05	2.02E-05	0.364176289	2.166010563	-0.43868834	0.335660554
0.61238116	-0.220669046	1.10E-05	8.43E-06	0.39095248	0.825224725	-0.407876029	-0.083427768
0.554042161	-0.266013771	1.08E-05	9.61E-06	0.333760304	0.757994564	-0.476565327	-0.12033391
0.347288847	-0.474324614	8.46E-06	1.21E-05	0.177417514	0.513914504	-0.751003511	-0.289109126
0.551133037	-0.267746031	1.03E-05	9.44E-06	0.344214258	0.746631348	-0.463171147	-0.126893797
0.507460594	-0.302270472	8.80E-06	8.68E-06	0.323534503	0.669403425	-0.490079614	-0.17431207
0.43223384	-0.37677592	9.53E-06	1.11E-05	0.236166435	0.614391902	-0.62678185	-0.211554517
1.45418489	0.158495501	2.07E-05	5.93E-06	1.102731228	1.86750909	0.042469673	0.271262712
1.358728886	0.130883723	1.32E-05	4.66E-06	1.138387254	1.622744561	0.056290024	0.210250162
1.59332037	0.19999145	1.60E-05	4.67E-06	1.332938378	1.927515856	0.124810064	0.284997959
1.068166256	0.026191128	1.05E-05	4.92E-06	0.879088097	1.265430449	-0.055967601	0.10223828
0.998414755	-0.005625204	1.49E-05	6.61E-06	0.720288821	1.297181165	-0.142493326	0.113000583
1.975150824	0.294019282	1.92E-05	3.50E-06	1.793545084	2.402777219	0.253712298	0.380713503
1.939999223	0.28628993	1.82E-05	3.44E-06	1.760922943	2.356530154	0.245740352	0.372272997
1.925608754	0.283059716	1.80E-05	3.44E-06	1.745584136	2.333383381	0.241940786	0.367986063
1.959622025	0.290089428	2.14E-05	4.06E-06	1.708924456	2.428256889	0.232722865	0.385294552
0.775050759	-0.123466	1.83E-05	1.09E-05	0.442547137	1.143131081	-0.354040489	0.058096033
0.839113653	-0.083379582	1.46E-05	8.18E-06	0.550602768	1.123183993	-0.259161627	0.050450906
0.415362358	-0.396602005	1.02E-05	1.21E-05	0.217417898	0.621585614	-0.662704803	-0.206499054
0.801840484	-0.101855032	1.27E-05	7.44E-06	0.548236295	1.045386893	-0.261032229	0.01927705
0.624862373	-0.212636277	1.17E-05	8.85E-06	0.393346828	0.851704708	-0.405224374	-0.069710961
1.020064592	0.006050166	1.10E-05	4.76E-06	0.808802761	1.239828432	-0.092157382	0.093361591
0.874264836	-0.063071512	1.26E-05	6.52E-06	0.631365408	1.120669283	-0.199719255	0.049477468
0.558285475	-0.261511028	1.02E-05	8.98E-06	0.348220384	0.752867082	-0.458145813	-0.123281701
0.582721353	-0.243308321	1.05E-05	9.56E-06	0.368582773	0.780449489	-0.433466806	-0.1076552
0.55571413	-0.264089137	1.04E-05	9.35E-06	0.339044296	0.749816624	-0.469743631	-0.125044935
0.413745075	-0.396675736	9.31E-06	1.18E-05	0.227729992	0.5937298	-0.642580014	-0.226411158
0.55510956	-0.263614058	9.77E-06	8.91E-06	0.352382041	0.733313398	-0.45298632	-0.13471038
0.512304008	-0.298403591	8.85E-06	8.97E-06	0.323821069	0.66893762	-0.489694918	-0.174614392
0.615947843	-0.217383012	1.01E-05	8.29E-06	0.409776583	0.805490796	-0.387452885	-0.093939432
0.603960156	-0.226448238	9.96E-06	8.83E-06	0.403682641	0.787646523	-0.393959937	-0.103668674
0.463603705	-0.349973381	1.21E-05	1.23E-05	0.243316477	0.714567636	-0.61382848	-0.145956658
1.009088039	-0.006523448	2.15E-05	9.77E-06	0.603168999	1.446961257	-0.219560989	0.160456903
1.808032632	0.255266279	1.74E-05	4.12E-06	1.5368124	2.206366209	0.186620855	0.343677597
1.823777556	0.259020925	1.79E-05	4.06E-06	1.539394909	2.221218163	0.187350046	0.346591167
0.551020205	-0.271545798	1.24E-05	1.11E-05	0.307746454	0.791545361	-0.511807206	-0.101524194
0.770995259	-0.115932934	8.83E-06	5.17E-06	0.59466376	0.938175592	-0.225728528	-0.02771587
0.778974295	-0.112892576	1.02E-05	6.65E-06	0.582222481	0.962064016	-0.234911031	-0.016796029
1.283718228	0.106111705	1.31E-05	4.65E-06	1.048058085	1.552114172	0.020385352	0.190923657
0.708970129	-0.154841036	1.10E-05	7.04E-06	0.499238196	0.918169925	-0.301692202	-0.037076939
0.573530436	-0.252145708	1.18E-05	1.03E-05	0.337570838	0.797563835	-0.471635152	-0.09823456
1.123389721	0.048132852	1.14E-05	4.70E-06	0.914586206	1.348880947	-0.038775354	0.12997362
0.691367626	-0.164972425	9.51E-06	6.69E-06	0.50422966	0.866066223	-0.297371612	-0.062448899
1.613393307	0.205929741	1.61E-05	3.82E-06	1.399349223	1.930643876	0.145926111	0.285702152
1.106169939	0.04120405	1.21E-05	4.79E-06	0.876855498	1.353199109	-0.057071972	0.131361701
0.927382708	-0.03442774	7.88E-06	3.93E-06	0.776380206	1.073218918	-0.109925552	0.030688319
1.038796902	0.014749594	9.11E-06	4.03E-06	0.871094296	1.21439556	-0.059934831	0.084360167
1.164162636	0.064014815	1.07E-05	4.32E-06	0.969170736	1.372182242	-0.01359971	0.137411791
1.154611945	0.060028747	1.11E-05	4.98E-06	0.956560326	1.370292149	-0.019287638	0.136813168
0.619519949	-0.216600835	1.16E-05	9.13E-06	0.389530694	0.843170361	-0.409458388	-0.074084668
0.699748755	-0.160554156	9.93E-06	7.56E-06	0.498004788	0.87642461	-0.302766565	-0.057285449
0.715152562	-0.156774774	1.57E-05	1.01E-05	0.419067005	1.030769602	-0.377716532	0.013161603
0.604729712	-0.226828754	1.07E-05	9.34E-06	0.393215356	0.799218231	-0.405369551	-0.09733462
0.526841819	-0.288344145	1.03E-05	1.01E-05	0.321405175	0.715402676	-0.492947278	-0.14544944
0.884461999	-0.05705094	1.11E-05	5.90E-06	0.666727699	1.090850493	-0.176051503	0.037765232
0.767611206	-0.118019752	8.95E-06	5.36E-06	0.589070049	0.931897444	-0.229833059	-0.03063188
0.995714188	-0.049679536	4.84E-05	2.12E-05	0.361555863	2.171377208	-0.441824594	0.336735266
0.533069432	-0.282264739	1.00E-05	9.44E-06	0.326425878	0.718071715	-0.48621542	-0.143832196
0.637194574	-0.202848151	1.06E-05	8.46E-06	0.427934738	0.834271132	-0.368622491	-0.078692794
0.487439305	-0.322429568	9.71E-06	1.02E-05	0.287329711	0.666953628	-0.541619464	-0.175904361
0.551131308	-0.266569614	9.57E-06	8.84E-06	0.358440881	0.728282396	-0.445582464	-0.137700194
0.61723125	-0.221726388	1.40E-05	1.06E-05	0.351347806	0.894495887	-0.454263009	-0.048421653
0.743018687	-0.13030532	5.52E-06	3.46E-06	0.632017551	0.839533536	-0.199270864	-0.075961953
1.115795493	0.045548178	1.08E-05	4.21E-06	0.913843394	1.334839957	-0.039128223	0.125429185
0.744666398	-0.131467298	9.05E-06	5.59E-06	0.564121453	0.913906737	-0.2486274	-0.039098129
1.034448624	0.01273968	9.44E-06	4.30E-06	0.856590493	1.220890591	-0.06722675	0.086676746
0.786069453	-0.106508628	7.09E-06	4.30E-06	0.648395569	0.913573698	-0.188159962	-0.039256416
0.849280059	-0.072560586	7.12E-06	3.81E-06	0.709575972	0.980352088	-0.149001099	-0.008617922
0.851451755	-0.073891997	1.12E-05	6.10E-06	0.634614067	1.066042858	-0.197490306	0.027774664
1.243020296	0.092070878	1.32E-05	4.57E-06	1.004012065	1.514593405	0.001738926	0.18029606
1.267678976	0.097853653	1.94E-05	6.74E-06	0.906795853	1.664873633	-0.042490475	0.221381273
1.134276271	0.045546342	2.30E-05	9.05E-06	0.711110786	1.603542883	-0.148062764	0.205080579
0.909352124	-0.046706837	1.37E-05	7.18E-06	0.644282157	1.175026906	-0.190923955	0.070047811
0.75235188	-0.125473946	6.44E-06	4.31E-06	0.629768096	0.862381569	-0.200819354	-0.064300534
0.832962215	-0.081835389	8.73E-06	4.67E-06	0.660655137	1.001299242	-0.180025186	0.000563881
1.004233718	-0.042316072	4.78E-05	1.96E-05	0.374654935	2.180533391	-0.426368545	0.33856271
0.742036641	-0.131633013	6.52E-06	4.55E-06	0.616978034	0.853354847	-0.209730298	-0.068870342
0.747917354	-0.128021613	6.60E-06	4.18E-06	0.618075338	0.865282072	-0.20895859	-0.062842295
0.746317506	-0.129432231	6.85E-06	4.99E-06	0.619274015	0.866487062	-0.208117143	-0.062237918
0.732755542	-0.137881398	7.39E-06	5.46E-06	0.590231477	0.856781995	-0.228977641	-0.067129669
0.736897647	-0.135167718	7.16E-06	5.15E-06	0.600608327	0.859263448	-0.221408686	-0.065873662
0.576896071	-0.246963874	1.02E-05	8.98E-06	0.366629505	0.760239962	-0.435772592	-0.119049306
0.574396193	-0.249360278	1.02E-05	9.51E-06	0.376743156	0.760800034	-0.42395464	-0.118729476
0.571221709	-0.251931846	1.06E-05	9.30E-06	0.361204752	0.771273525	-0.442246545	-0.112791578
1.331462741	0.122710183	1.20E-05	3.68E-06	1.143045597	1.574970066	0.058063554	0.197272301
1.33913672	0.125132263	1.25E-05	3.75E-06	1.147007284	1.5886117	0.059566175	0.201017757
1.33577621	0.124191403	1.18E-05	3.60E-06	1.148136638	1.568078891	0.059993575	0.195367908
1.620468259	0.207287773	1.76E-05	4.45E-06	1.341649543	1.98500692	0.127639075	0.297762009
0.732351482	-0.139300764	9.47E-06	6.13E-06	0.543809781	0.909744712	-0.264552987	-0.041080462
0.770602584	-0.119687535	1.30E-05	7.69E-06	0.517844119	1.024222177	-0.285800984	0.010394174
0.974044144	-0.016494272	1.46E-05	6.73E-06	0.691258719	1.257685251	-0.160359382	0.099571967
0.909251392	-0.045730963	1.23E-05	6.48E-06	0.675152718	1.143494467	-0.170597992	0.058234067
0.633209586	-0.208797798	1.32E-05	9.81E-06	0.372862682	0.888418959	-0.428451325	-0.051382185
0.649362326	-0.200257063	1.52E-05	1.08E-05	0.365310742	0.961789214	-0.437337584	-0.016920125
1.193501115	0.075310662	9.56E-06	3.75E-06	1.022723007	1.377138046	0.009758026	0.138977477
0.677171707	-0.178210095	1.31E-05	9.10E-06	0.418430303	0.924317065	-0.378377084	-0.03417903
0.709587455	-0.15327172	9.61E-06	6.26E-06	0.517695786	0.891248985	-0.28592537	-0.050000952
0.985402465	-0.014605142	1.86E-05	8.64E-06	0.622935105	1.355231697	-0.205557223	0.13201355
1.123365283	0.038651746	2.57E-05	1.03E-05	0.647912989	1.659972493	-0.188483323	0.220100891
0.825244546	-0.08925873	1.31E-05	7.31E-06	0.567545645	1.083585453	-0.245999207	0.034863166
1.131117105	0.048569512	1.68E-05	6.63E-06	0.812457078	1.466103345	-0.090199591	0.166164584
0.726252735	-0.141709462	7.30E-06	5.40E-06	0.583692211	0.850632263	-0.23381611	-0.070258149
0.501880884	-0.309395701	1.01E-05	9.78E-06	0.293053665	0.692813313	-0.533052845	-0.159383776
